,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year
4,47,51899000,Dakshina Kannada,0,Post Graduate,1759457,candidate.php?candidate_id=4606,Girish A.Rai,BSP,KARNATAKA,0,2009
5,71,3802578,Dakshina Kannada,1,Graduate Professional,0,candidate.php?candidate_id=4607,Janardhana Poojary,INC,KARNATAKA,0,2009
6,78,6359884,Dakshina Kannada,0,Graduate,60000,candidate.php?candidate_id=5910,K RAMA BHAT URIMAJALU,IND,KARNATAKA,0,2009
7,71,2062773,Dakshina Kannada,0,Post Graduate,0,candidate.php?candidate_id=4608,Madhava B.,CPM,KARNATAKA,0,2009
8,40,200000,Dakshina Kannada,0,5th Pass,0,candidate.php?candidate_id=5909,MOHAMMED SALI,IND,KARNATAKA,0,2009
9,36,952000,Dakshina Kannada,0,Post Graduate,0,candidate.php?candidate_id=5912,SUBRAHMANYA KUMAR KUNTIKANAMATA,IND,KARNATAKA,0,2009
10,49,614000,Dakshina Kannada,0,12th Pass,0,candidate.php?candidate_id=5911,VASUDEVA GOWDA M. P.,IND,KARNATAKA,0,2009
0,56,140248867,Davanagere,0,10th Pass,4263675,candidate.php?candidate_id=4599,Siddeswara.G.M,BJP,KARNATAKA,1,2009
1,62,3200000,Davanagere,0,Not Given,70000,candidate.php?candidate_id=5942,ALUR M.G. SWAMY,IND,KARNATAKA,0,2009
2,77,1700000,Davanagere,0,Graduate,0,candidate.php?candidate_id=5941,ARUNDI NINGAPPA,IND,KARNATAKA,0,2009
3,30,685000,Davanagere,0,Post Graduate,11000,candidate.php?candidate_id=5997,B. GNANA PRAKASH,IND,KARNATAKA,0,2009
4,56,820000,Davanagere,0,Post Graduate,0,candidate.php?candidate_id=5995,DR. SRIDHARA UDUPA,IND,KARNATAKA,0,2009
5,44,1640000,Davanagere,0,Graduate,132249,candidate.php?candidate_id=5956,DR.RAJU C.,IND,KARNATAKA,0,2009
6,42,6149100,Davanagere,0,12th Pass,4078000,candidate.php?candidate_id=5996,G. N. SIDDESH,IND,KARNATAKA,0,2009
7,65,1100000,Davanagere,0,10th Pass,0,candidate.php?candidate_id=5946,H K KENCHVEERAPPA HEBBALU,IND,KARNATAKA,0,2009
8,54,605000,Davanagere,0,Literate,0,candidate.php?candidate_id=5944,H. ESWARAPPA BOVI,IND,KARNATAKA,0,2009
9,30,Nil,Davanagere,0,10th Pass,0,candidate.php?candidate_id=5949,H. NAGARAJ PALEGARA,IND,KARNATAKA,0,2009
10,53,1545000,Davanagere,0,8th Pass,10000,candidate.php?candidate_id=5945,H.M. EHSANULLA PATEL,IND,KARNATAKA,0,2009
11,46,480000,Davanagere,0,Graduate,55000,candidate.php?candidate_id=5885,IDLI RAMAPPA,CPI(ML)(L),KARNATAKA,0,2009
12,31,230000,Davanagere,0,12th Pass,15000,candidate.php?candidate_id=5943,INAYAT ALI KHAN,IND,KARNATAKA,0,2009
13,38,4855000,Davanagere,0,Graduate,234363,candidate.php?candidate_id=5948,JAYANNA ITAGI,IND,KARNATAKA,0,2009
14,49,11757000,Davanagere,0,Graduate,6122279,candidate.php?candidate_id=4600,K.B. Kallerudreshappa,JD(S),KARNATAKA,0,2009
15,39,360000,Davanagere,0,Graduate Professional,0,candidate.php?candidate_id=5951,L.S MALLIKARJUN,IND,KARNATAKA,0,2009
16,46,Nil,Davanagere,0,10th Pass,20000,candidate.php?candidate_id=5950,M. NAGARAJAPPA,IND,KARNATAKA,0,2009
17,42,357848779,Davanagere,1,Graduate,138105045,candidate.php?candidate_id=4627,Mallikarjun.S.S,INC,KARNATAKA,0,2009
18,51,180000,Davanagere,0,12th Pass,0,candidate.php?candidate_id=5952,MARUTHI H.,IND,KARNATAKA,0,2009
19,59,223500,Davanagere,0,Graduate,0,candidate.php?candidate_id=5947,S. CHANDRASHEKARAPPA,IND,KARNATAKA,0,2009
20,45,1140000,Davanagere,0,Post Graduate,0,candidate.php?candidate_id=5999,SUBHAN KHAN,IND,KARNATAKA,0,2009
21,31,90000,Davanagere,0,10th Pass,250000,candidate.php?candidate_id=5886,SUDESH G.M.,AIJMK,KARNATAKA,0,2009
22,35,50000,Davanagere,0,12th Pass,0,candidate.php?candidate_id=5994,VEERESH T.,IND,KARNATAKA,0,2009
23,42,140000,Davanagere,0,10th Pass,0,candidate.php?candidate_id=5953,YOGESHWARA RAO SINDHE,IND,KARNATAKA,0,2009
0,46,14412674,Dharwad,0,Graduate,3182357,candidate.php?candidate_id=4597,Pralhad Joshi,BJP,KARNATAKA,1,2009
1,30,1470000,Dharwad,0,Not Given,40000,candidate.php?candidate_id=6001,ALI M.SANDIMANI,IND,KARNATAKA,0,2009
2,38,413648,Dharwad,0,10th Pass,0,candidate.php?candidate_id=6002,ASHOK VISHNUSA BADDI,IND,KARNATAKA,0,2009
3,51,223000000,Dharwad,0,10th Pass,2440000,candidate.php?candidate_id=4595,BAGWAN NASIR PAPULSAB,IND,KARNATAKA,0,2009
4,63,3480316,Dharwad,0,Graduate,1057000,candidate.php?candidate_id=6008,BASANAGOUDA MUDIGOUDA HANASI,IND,KARNATAKA,0,2009
5,30,436250,Dharwad,0,5th Pass,18000,candidate.php?candidate_id=6009,BASAVARAJ RAMANNA BALANNAVAR,IND,KARNATAKA,0,2009
6,62,118215000,Dharwad,0,5th Pass,0,candidate.php?candidate_id=6005,GURUPADAGOUDA VENKANAGOUDA PATIL,IND,KARNATAKA,0,2009
7,40,9395000,Dharwad,0,Graduate,1346000,candidate.php?candidate_id=5890,HANMANTSA CHANDRAKANTSA NIRANJAN,JD(U),KARNATAKA,0,2009
8,32,87000,Dharwad,0,Graduate,0,candidate.php?candidate_id=6004,IBRAHIM KALLIMANI,IND,KARNATAKA,0,2009
9,39,5000,Dharwad,0,8th Pass,0,candidate.php?candidate_id=6007,J. BHASKAR,IND,KARNATAKA,0,2009
10,61,10065000,Dharwad,0,8th Pass,8500,candidate.php?candidate_id=5889,KASHIMSAB MULLA,BSP,KARNATAKA,0,2009
11,55,28558354,Dharwad,1,Graduate Professional,4963000,candidate.php?candidate_id=4596,Kunnur Manjunath Channappa,INC,KARNATAKA,0,2009
12,59,3056554,Dharwad,0,Not Given,29711,candidate.php?candidate_id=6010,RAMACHANDRA KALINGAPPA MAHAR,IND,KARNATAKA,0,2009
13,50,4705000,Dharwad,0,5th Pass,0,candidate.php?candidate_id=6011,SHANKARAPPA GURUSHIDDAPPA YADAVANNAVAR,IND,KARNATAKA,0,2009
14,52,2800000,Dharwad,0,Not Given,62000,candidate.php?candidate_id=5811,TALAKALLAMATH MAHESH GURUPADAYYA,NCP,KARNATAKA,0,2009
15,28,15000,Dharwad,0,Not Given,0,candidate.php?candidate_id=6006,ZAMEER KHAN,IND,KARNATAKA,0,2009
0,67,50646533,Gulbarga,0,Graduate Professional,5508946,candidate.php?candidate_id=720,Mallikarjun Kharge,INC,KARNATAKA,1,2009
1,55,5525000,Gulbarga,0,10th Pass,155450,candidate.php?candidate_id=2319,Babu Honna Naik,JD(S),KARNATAKA,0,2009
2,53,550000,Gulbarga,0,Post Graduate,0,candidate.php?candidate_id=2322,Dr. K. P.Paluskar,PRCP,KARNATAKA,0,2009
3,46,182500,Gulbarga,0,Graduate,5000,candidate.php?candidate_id=2320,H. V. Divakar,IND,KARNATAKA,0,2009
4,34,Nil,Gulbarga,0,Not Given,0,candidate.php?candidate_id=2323,Ravikumar,ANC,KARNATAKA,0,2009
5,70,6868774,Gulbarga,0,Others,0,candidate.php?candidate_id=4577,Reva Singh,BJP,KARNATAKA,0,2009
6,48,Nil,Gulbarga,0,Not Given,0,candidate.php?candidate_id=2324,Shankar Jadhav,BHPP,KARNATAKA,0,2009
7,73,18960000,Gulbarga,0,12th Pass,1145261,candidate.php?candidate_id=4575,SHANKER KODLA,JD(U),KARNATAKA,0,2009
8,44,2640000,Gulbarga,0,Not Given,1350000,candidate.php?candidate_id=2325,SHIVAKUMAR KOLLUR,IND,KARNATAKA,0,2009
0,76,19624664,Hassan,0,Others,6499000,candidate.php?candidate_id=4624,H. D. Devegowda,JD(S),KARNATAKA,1,2009
1,66,1100000,Hassan,0,5th Pass,300000,candidate.php?candidate_id=4623,A. P. Ahamed,BSP,KARNATAKA,0,2009
2,52,770000,Hassan,0,12th Pass,400000,candidate.php?candidate_id=5917,AIJAZ AHMED FAROOQI,IND,KARNATAKA,0,2009
3,43,70000,Hassan,0,12th Pass,0,candidate.php?candidate_id=5925,B. C. VIJAYAKUMARA,IND,KARNATAKA,0,2009
4,33,70000,Hassan,0,12th Pass,0,candidate.php?candidate_id=5921,DANDORA VIJAYAKUMAR,IND,KARNATAKA,0,2009
5,26,Nil,Hassan,0,Post Graduate,0,candidate.php?candidate_id=5920,DEVARAJA. P. B,IND,KARNATAKA,0,2009
6,34,1320000,Hassan,0,Not Given,0,candidate.php?candidate_id=5924,K. D.REVANNA,IND,KARNATAKA,0,2009
7,78,8935000,Hassan,0,Graduate,300000,candidate.php?candidate_id=4621,K. H. Hanumegowda,BJP,KARNATAKA,0,2009
8,50,1860000,Hassan,0,12th Pass,500000,candidate.php?candidate_id=5919,KODIHALLI CHANDRASHEKAR,IND,KARNATAKA,0,2009
9,47,2500000,Hassan,0,Illiterate,0,candidate.php?candidate_id=5918,KURUBARA KALENAHALLI KOVI BABANNA,IND,KARNATAKA,0,2009
10,38,Nil,Hassan,0,Not Given,0,candidate.php?candidate_id=5922,M. MAHESH (HARSHA),IND,KARNATAKA,0,2009
11,34,Nil,Hassan,0,12th Pass,0,candidate.php?candidate_id=5923,RAJANI NARAYANAGOWDA,IND,KARNATAKA,0,2009
0,42,323361935,Haveri,0,Graduate,33833437,candidate.php?candidate_id=4591,SHIVAKUMAR CHANNABASAPPA UDASI,BJP,KARNATAKA,1,2009
1,34,1600500,Haveri,0,12th Pass,350000,candidate.php?candidate_id=5822,ALLABAX TIMMAPUR,IND,KARNATAKA,0,2009
2,43,974000,Haveri,0,Graduate,0,candidate.php?candidate_id=4593,ASHOK MALLAPPA JAVALI,NCP,KARNATAKA,0,2009
3,38,128000,Haveri,0,10th Pass,70000,candidate.php?candidate_id=5820,BASAVARAJ SHANKRAPPA DESAI,IND,KARNATAKA,0,2009
4,39,755000,Haveri,0,Graduate Professional,0,candidate.php?candidate_id=5818,FAKKIRESH SHAMBHU BIJAPUR,IND,KARNATAKA,0,2009
5,52,2410000,Haveri,0,Literate,0,candidate.php?candidate_id=5823,IGAL DILLPPA KARIYAPPA,BSP,KARNATAKA,0,2009
6,35,1417000,Haveri,0,10th Pass,0,candidate.php?candidate_id=5821,JAGADEESH YANKAPPA DODDAMANI,IND,KARNATAKA,0,2009
7,28,279210,Haveri,0,Graduate,0,candidate.php?candidate_id=5819,K.N.BADIGER,IND,KARNATAKA,0,2009
8,32,911000,Haveri,0,Not Given,0,candidate.php?candidate_id=5817,KRISHNAJI RAGHAVENDRARAO OMKAR,ABHM,KARNATAKA,0,2009
9,31,5217000,Haveri,0,10th Pass,0,candidate.php?candidate_id=5809,PRABHU K PATIL,JD(U),KARNATAKA,0,2009
10,45,19386400,Haveri,0,Graduate,0,candidate.php?candidate_id=5807,SALEEM AHAMAD,INC,KARNATAKA,0,2009
11,42,10401836,Haveri,0,Graduate,3404000,candidate.php?candidate_id=5808,SHIVAKUMARGOUDA SHIDDALINGANGOUDA PATIL,JD(S),KARNATAKA,0,2009
0,61,51921402,Kolar,0,Graduate Professional,21019510,candidate.php?candidate_id=635,K.H.Muniyappa,INC,KARNATAKA,1,2009
1,59,510000,Kolar,0,10th Pass,0,candidate.php?candidate_id=6445,B.M.KRISHNAPPA,IND,KARNATAKA,0,2009
2,43,710000,Kolar,0,Not Given,0,candidate.php?candidate_id=6455,C.K.MUNIYAPPA,IND,KARNATAKA,0,2009
3,60,12354200,Kolar,0,Post Graduate,1517345,candidate.php?candidate_id=633,D.S.Veeraiah,BJP,KARNATAKA,0,2009
4,56,56096750,Kolar,2,12th Pass,700000,candidate.php?candidate_id=634,G.Chandranna,JD(S),KARNATAKA,0,2009
5,45,15000,Kolar,0,Graduate,70000,candidate.php?candidate_id=6450,JAYARAMAPPA,IND,KARNATAKA,0,2009
6,34,Nil,Kolar,0,10th Pass,230000,candidate.php?candidate_id=6454,K.NARAYANASWAMY,IND,KARNATAKA,0,2009
7,51,1870000,Kolar,0,Not Given,160000,candidate.php?candidate_id=6461,K.R.DEVARAJA,RDMP,KARNATAKA,0,2009
8,40,18000,Kolar,0,Not Given,0,candidate.php?candidate_id=6458,K.VENKATESH,IND,KARNATAKA,0,2009
9,56,1050000,Kolar,0,12th Pass,0,candidate.php?candidate_id=7813,LAKSHMI SHANMUGAM,NCP,KARNATAKA,0,2009
10,35,4000000,Kolar,0,12th Pass,700000,candidate.php?candidate_id=6452,M.NAGARAJA,IND,KARNATAKA,0,2009
11,60,2630000,Kolar,0,Post Graduate,400000,candidate.php?candidate_id=6446,M.R.GANTAPPA,IND,KARNATAKA,0,2009
12,36,Nil,Kolar,0,8th Pass,0,candidate.php?candidate_id=6456,M.RAVI KUMAR,IND,KARNATAKA,0,2009
13,55,1488000,Kolar,0,Doctorate,417000,candidate.php?candidate_id=6457,M.VENKATASWAMY,IND,KARNATAKA,0,2009
14,57,312000,Kolar,0,Graduate,0,candidate.php?candidate_id=636,N.Muniswamy,BSP,KARNATAKA,0,2009
15,41,6060000,Kolar,0,Not Given,0,candidate.php?candidate_id=6451,NAGARATHNA M,IND,KARNATAKA,0,2009
16,49,2597100,Kolar,0,Not Given,0,candidate.php?candidate_id=6453,NARAYANASWAMY,IND,KARNATAKA,0,2009
17,42,365000,Kolar,0,Graduate,0,candidate.php?candidate_id=6448,P.CHANDRAPPA,IND,KARNATAKA,0,2009
18,38,1640,Kolar,0,5th Pass,0,candidate.php?candidate_id=6447,P.V.CHANGALARAYAPPA,IND,KARNATAKA,0,2009
19,42,250000,Kolar,0,Graduate Professional,0,candidate.php?candidate_id=6460,SRINIVASA P.,IND,KARNATAKA,0,2009
20,37,Nil,Kolar,0,Graduate,0,candidate.php?candidate_id=6459,SRINIVASA T.O.,IND,KARNATAKA,0,2009
21,59,Nil,Kolar,0,Graduate,8900000,candidate.php?candidate_id=6449,V.JAYARAMA,IND,KARNATAKA,0,2009
0,56,14518988,Koppal,0,Graduate Professional,3078847,candidate.php?candidate_id=1297,Shivaramgouda,BJP,KARNATAKA,1,2009
1,27,1135000,Koppal,0,Graduate,0,candidate.php?candidate_id=1301,BASAVARAJ KARADI WADDARAHATTI,JD(U),KARNATAKA,0,2009
2,53,30429000,Koppal,0,Graduate Professional,0,candidate.php?candidate_id=1300,Basavaraj Rayareddy,INC,KARNATAKA,0,2009
3,63,425000,Koppal,1,12th Pass,0,candidate.php?candidate_id=1307,Bharadwaj S,CPI(ML)(L),KARNATAKA,0,2009
4,70,8625000,Koppal,0,8th Pass,400000,candidate.php?candidate_id=2463,Chakravarthi Nayak T,IND,KARNATAKA,0,2009
5,37,6250000,Koppal,0,Post Graduate,500000,candidate.php?candidate_id=2464,Chandrashekar,IND,KARNATAKA,0,2009
6,42,3133500,Koppal,3,5th Pass,335000,candidate.php?candidate_id=2465,D.H.Pujar,IND,KARNATAKA,0,2009
7,31,75000,Koppal,0,10th Pass,0,candidate.php?candidate_id=7814,GOUSIA BEGUM,IND,KARNATAKA,0,2009
8,53,427658,Koppal,0,8th Pass,0,candidate.php?candidate_id=2466,Handi Rafiqsab,IND,KARNATAKA,0,2009
9,50,143795090,Koppal,2,12th Pass,19753700,candidate.php?candidate_id=1299,Iqbal Ansari,JD(S),KARNATAKA,0,2009
10,52,800000,Koppal,0,Literate,0,candidate.php?candidate_id=2468,J Eshwarappa,IND,KARNATAKA,0,2009
11,40,1922000,Koppal,0,Illiterate,0,candidate.php?candidate_id=2469,Maremma,IND,KARNATAKA,0,2009
12,41,911000,Koppal,0,10th Pass,0,candidate.php?candidate_id=7816,NAJEER HUSAIN,IND,KARNATAKA,0,2009
13,27,78500,Koppal,0,Graduate,0,candidate.php?candidate_id=2472,Sharabayya,IND,KARNATAKA,0,2009
14,44,1457000,Koppal,0,Graduate,0,candidate.php?candidate_id=2473,Shivakumar,IND,KARNATAKA,0,2009
15,42,515000,Koppal,0,5th Pass,20000,candidate.php?candidate_id=1298,Shivaputrappa,BSP,KARNATAKA,0,2009
16,33,871000,Koppal,0,8th Pass,240000,candidate.php?candidate_id=2467,UPPAR HANUMANTAPPA VEERAPPA KESARAHATTI,IND,KARNATAKA,0,2009
17,30,2130408,Koppal,0,10th Pass,30879113,candidate.php?candidate_id=2475,Zakir,LJP,KARNATAKA,0,2009
0,49,54168804,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,15,12th Pass,4125000,candidate.php?candidate_id=4611,N Chaluvarayaswamy,JD(S),KARNATAKA,1,2009
1,38,3825000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,12th Pass,0,candidate.php?candidate_id=4664,Balasubramanian,IND,KARNATAKA,0,2009
2,45,61000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,12th Pass,0,candidate.php?candidate_id=6013,H S RAMANNA,PPOI,KARNATAKA,0,2009
3,32,145000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,Graduate,0,candidate.php?candidate_id=5993,JOHNSON CHINNAPPAN,AIJMK,KARNATAKA,0,2009
4,60,14563381,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,Graduate,4180596,candidate.php?candidate_id=5888,K S PUTTANNAIAH,SKP,KARNATAKA,0,2009
5,60,1300000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,Graduate,5000,candidate.php?candidate_id=4613,Kowdley Channappa,JD(U),KARNATAKA,0,2009
6,53,222296947,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,1,12th Pass,3254728,candidate.php?candidate_id=4612,L R Shivaramegowda,BJP,KARNATAKA,0,2009
7,35,318000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,Post Graduate,0,candidate.php?candidate_id=5887,M KRISHNAMURTHY,BSP,KARNATAKA,0,2009
8,57,24785720,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,12th Pass,0,candidate.php?candidate_id=4610,M.H.Ambareesh,INC,KARNATAKA,0,2009
9,29,50000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,10th Pass,0,candidate.php?candidate_id=5998,Shakunthala,IND,KARNATAKA,0,2009
10,48,10000,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,Not Given,0,candidate.php?candidate_id=6014,SHAMBHULINGEGOWDA,IND,KARNATAKA,0,2009
11,37,486668,Mandya MANDYA : BYE- ELECTION ON 21-08-2013,0,10th Pass,0,candidate.php?candidate_id=6012,VENKATESH R,IND,KARNATAKA,0,2009
0,59,28291172,Mysore,0,Graduate Professional,7367061,candidate.php?candidate_id=4601,ADAGUR H. VISWANATH,INC,KARNATAKA,1,2009
1,39,29900000,Mysore,0,Not Given,0,candidate.php?candidate_id=4641,ARSHAD ULLA SHARIFF,BPJP,KARNATAKA,0,2009
2,71,29939089,Mysore,0,Graduate,5305825,candidate.php?candidate_id=4603,B A JIVIJAYA,JD(S),KARNATAKA,0,2009
3,53,17493189,Mysore,0,Graduate Professional,2969040,candidate.php?candidate_id=4602,C.H.VIJAYA SHANKAR,BJP,KARNATAKA,0,2009
4,32,183000,Mysore,0,Doctorate,0,candidate.php?candidate_id=4647,Dr.E KESHAMMA,RDMP,KARNATAKA,0,2009
5,51,339516,Mysore,0,Not Given,175000,candidate.php?candidate_id=4649,M LEELAVATHI,PPOI,KARNATAKA,0,2009
6,27,5000,Mysore,0,Graduate,25000,candidate.php?candidate_id=4652,M V SANTHOSH KUMAR,IND,KARNATAKA,0,2009
7,39,280000,Mysore,0,Graduate,0,candidate.php?candidate_id=5813,P.N.SRINATH-PATHRIKE,IND,KARNATAKA,0,2009
8,41,30000,Mysore,0,Post Graduate,0,candidate.php?candidate_id=4656,P.PARSHIVAMURTHY,RKSP,KARNATAKA,0,2009
9,27,55000,Mysore,1,Not Given,0,candidate.php?candidate_id=5812,RAFEEQ,IND,KARNATAKA,0,2009
10,35,1135000,Mysore,0,10th Pass,500000,candidate.php?candidate_id=5814,SANTHOSH KUMAR.P,IND,KARNATAKA,0,2009
11,51,7345000,Mysore,0,Graduate,1857207,candidate.php?candidate_id=4605,SYED NIZAM ALI,BSP,KARNATAKA,0,2009
0,51,7736230,Raichur,1,5th Pass,0,candidate.php?candidate_id=4582,S Pakkirappa,BJP,KARNATAKA,1,2009
1,73,28000,Raichur,0,5th Pass,0,candidate.php?candidate_id=6414,COM II. V.H.MASTER,IND,KARNATAKA,0,2009
2,56,28449000,Raichur,0,Graduate Professional,950000,candidate.php?candidate_id=4584,K Devanna Naik,JD(S),KARNATAKA,0,2009
3,43,48030,Raichur,0,12th Pass,0,candidate.php?candidate_id=6417,K.SOMASHEKHAR,IND,KARNATAKA,0,2009
4,52,23638939,Raichur,1,12th Pass,0,candidate.php?candidate_id=4583,Raja Venkatappa Naik,INC,KARNATAKA,0,2009
5,42,10750000,Raichur,0,Graduate,300000,candidate.php?candidate_id=6462,SHIVAKUMAR,BSP,KARNATAKA,0,2009
0,36,66273401,Shimoga,0,Graduate Professional,4234969,candidate.php?candidate_id=5810,B.Y. RAGHAVENDRA,BJP,KARNATAKA,1,2009
1,45,1513500,Shimoga,0,Graduate,105000,candidate.php?candidate_id=2252,AKHIL AHMED,IND,KARNATAKA,0,2009
2,29,25000,Shimoga,0,12th Pass,0,candidate.php?candidate_id=5816,C. MURUGAN,AIJMK,KARNATAKA,0,2009
3,41,10069604,Shimoga,0,12th Pass,255893,candidate.php?candidate_id=2254,D S Eswarappa,IND,KARNATAKA,0,2009
4,40,6797950,Shimoga,0,Not Given,812020,candidate.php?candidate_id=2255,DINESH KUMAR N,IND,KARNATAKA,0,2009
5,47,2676000,Shimoga,0,5th Pass,500000,candidate.php?candidate_id=2251,H S SHEKARAPPA,IND,KARNATAKA,0,2009
6,40,273600,Shimoga,0,12th Pass,0,candidate.php?candidate_id=2249,J JAYAPPA,BSP,KARNATAKA,0,2009
7,35,50000,Shimoga,0,8th Pass,0,candidate.php?candidate_id=2477,M S Mainuddin,IND,KARNATAKA,0,2009
8,44,17000,Shimoga,0,Post Graduate,5000,candidate.php?candidate_id=2250,M.P.SRIDHAR,IND,KARNATAKA,0,2009
9,58,50000,Shimoga,0,Literate,0,candidate.php?candidate_id=2478,Manjappa S,IND,KARNATAKA,0,2009
10,76,6754817,Shimoga,0,Graduate,0,candidate.php?candidate_id=2247,S Bangarappa,INC,KARNATAKA,0,2009
11,39,6090000,Shimoga,0,Graduate,0,candidate.php?candidate_id=2248,UMESH KUMAR.S,IND,KARNATAKA,0,2009
0,67,54382029,Tumkur,0,Graduate Professional,8761621,candidate.php?candidate_id=4579,G.S. BASAVARAJU,BJP,KARNATAKA,1,2009
1,59,2740000,Tumkur,0,12th Pass,500000,candidate.php?candidate_id=4578,ASHOK,BSP,KARNATAKA,0,2009
2,54,5584500,Tumkur,0,Graduate,0,candidate.php?candidate_id=6418,D.R. NAGARAJA,IND,KARNATAKA,0,2009
3,34,5000,Tumkur,0,10th Pass,0,candidate.php?candidate_id=630,G. Nagendra,IND,KARNATAKA,0,2009
4,47,250000,Tumkur,0,Post Graduate,140000,candidate.php?candidate_id=6420,MOHAMED KHASIM,IND,KARNATAKA,0,2009
5,29,651000,Tumkur,0,Post Graduate,0,candidate.php?candidate_id=6419,NIRANJANA C.S,IND,KARNATAKA,0,2009
6,69,63420000,Tumkur,1,Post Graduate,49470,candidate.php?candidate_id=1162,P.Kodandaramaiah,INC,KARNATAKA,0,2009
7,55,9896116,Tumkur,0,Graduate,194997,candidate.php?candidate_id=4580,S.P. MUDDAHANUMEGOWDA,JD(S),KARNATAKA,0,2009
8,34,1150000,Tumkur,0,Post Graduate,60000,candidate.php?candidate_id=6421,SHASIBHUSHANA,IND,KARNATAKA,0,2009
9,63,4017500,Tumkur,0,Graduate,0,candidate.php?candidate_id=1348,Sri. Gowri Shankara Swamigalu,SP,KARNATAKA,0,2009
0,56,14375959,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,Graduate Professional,2486447,candidate.php?candidate_id=4658,D.V.Sadananda Gowda,BJP,KARNATAKA,1,2009
1,38,61000,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,12th Pass,0,candidate.php?candidate_id=6015,COMRADE//UMESH KUMAR,IND,KARNATAKA,0,2009
2,56,900000,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,Post Graduate,0,candidate.php?candidate_id=6018,DR. SRIDHARA UDUPA,IND,KARNATAKA,0,2009
3,57,24182562,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,Graduate Professional,3139703,candidate.php?candidate_id=4659,K. JAYAPRAKASH HEGDE,INC,KARNATAKA,0,2009
4,58,1502500,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,5th Pass,25000,candidate.php?candidate_id=6016,K.GANAPATHI SHETTIGAR,IND,KARNATAKA,0,2009
5,49,1862000,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,12th Pass,0,candidate.php?candidate_id=4661,Smt. RADHA,CPI,KARNATAKA,0,2009
6,51,2840000,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,5th Pass,1750000,candidate.php?candidate_id=6019,SRINIVAS POOJARY,IND,KARNATAKA,0,2009
7,43,5070412,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,Graduate,1000000,candidate.php?candidate_id=4660,STEVEN JOHN MENEZES,BSP,KARNATAKA,0,2009
8,27,215000,Udupi Chikmagalur UDUPI CHIKMAGALUR :BYE-ELECTION ON 18-03-2012,0,8th Pass,25000,candidate.php?candidate_id=6017,VINAYAK MALLYA,IND,KARNATAKA,0,2009
0,40,6427192,Uttara Kannada,3,12th Pass,3955458,candidate.php?candidate_id=632,Ananthkumar Hegde,BJP,KARNATAKA,1,2009
1,44,1820000,Uttara Kannada,1,Not Given,0,candidate.php?candidate_id=6463,ABDUL RASHEED SHAIKH,IND,KARNATAKA,0,2009
2,67,41803586,Uttara Kannada,0,Graduate Professional,0,candidate.php?candidate_id=717,ALVA MARGARET,INC,KARNATAKA,0,2009
3,49,23228600,Uttara Kannada,0,10th Pass,2849601,candidate.php?candidate_id=4585,D M GURAV,SHS,KARNATAKA,0,2009
4,44,4425000,Uttara Kannada,0,10th Pass,965000,candidate.php?candidate_id=1347,ELISH H KOTIYAL,JD(U),KARNATAKA,0,2009
5,28,585035,Uttara Kannada,0,12th Pass,0,candidate.php?candidate_id=4586,Hadapad Basavaraj Dundappa,BSP,KARNATAKA,0,2009
6,68,21011480,Uttara Kannada,0,8th Pass,4614744,candidate.php?candidate_id=716,HEGADE VENKATESH DAMODAR,JD(S),KARNATAKA,0,2009
7,60,8435128,Uttara Kannada,0,Graduate,0,candidate.php?candidate_id=6465,KHAZI RAHMATULLA ABDUL WAHAB,IND,KARNATAKA,0,2009
8,39,3821,Uttara Kannada,0,Post Graduate,0,candidate.php?candidate_id=6466,L P M NAIK,IND,KARNATAKA,0,2009
9,57,6397093,Uttara Kannada,0,Graduate,0,candidate.php?candidate_id=6464,UDAY BABU KHALVADEKAR,IND,KARNATAKA,0,2009
10,58,725500,Uttara Kannada,0,Literate,50488,candidate.php?candidate_id=6467,YASHWANT TIMMANNA NIPPANIKAR,IND,KARNATAKA,0,2009
